Title,Subtitle,Image,Author,Publication,Year,Month,Day,Tag,Reading_Time,Claps,Comment,url,Author_url
La creazione di un degno avversario,Storia della prima macchina che ha imparato a giocare a Go.,1,Andrea Baresi,Apprendimento Automatico,2016,1,13,reinforcement-learning,5,17,0,https://medium.com/apprendimento-automatico/la-creazione-di-un-degno-avversario-405ed96f9c6c?source=tag_archive---------0-----------------------,https://medium.com/@hyle?source=tag_archive---------0-----------------------
La creazione di un degno avversario,Storia della prima macchina che ha imparato a giocare a Go.,1,Andrea Baresi,Apprendimento Automatico,2016,1,14,reinforcement-learning,5,17,0,https://medium.com/apprendimento-automatico/la-creazione-di-un-degno-avversario-405ed96f9c6c?source=tag_archive---------0-----------------------,https://medium.com/@hyle?source=tag_archive---------0-----------------------
La creazione di un degno avversario,Storia della prima macchina che ha imparato a giocare a Go.,1,Andrea Baresi,Apprendimento Automatico,2016,1,15,reinforcement-learning,5,17,0,https://medium.com/apprendimento-automatico/la-creazione-di-un-degno-avversario-405ed96f9c6c?source=tag_archive---------0-----------------------,https://medium.com/@hyle?source=tag_archive---------0-----------------------
La creazione di un degno avversario,Storia della prima macchina che ha imparato a giocare a Go.,1,Andrea Baresi,Apprendimento Automatico,2016,1,16,reinforcement-learning,5,17,0,https://medium.com/apprendimento-automatico/la-creazione-di-un-degno-avversario-405ed96f9c6c?source=tag_archive---------0-----------------------,https://medium.com/@hyle?source=tag_archive---------0-----------------------
La creazione di un degno avversario,Storia della prima macchina che ha imparato a giocare a Go.,1,Andrea Baresi,Apprendimento Automatico,2016,1,17,reinforcement-learning,5,17,0,https://medium.com/apprendimento-automatico/la-creazione-di-un-degno-avversario-405ed96f9c6c?source=tag_archive---------0-----------------------,https://medium.com/@hyle?source=tag_archive---------0-----------------------
La creazione di un degno avversario,Storia della prima macchina che ha imparato a giocare a Go.,1,Andrea Baresi,Apprendimento Automatico,2016,1,18,reinforcement-learning,5,17,0,https://medium.com/apprendimento-automatico/la-creazione-di-un-degno-avversario-405ed96f9c6c?source=tag_archive---------0-----------------------,https://medium.com/@hyle?source=tag_archive---------0-----------------------
La creazione di un degno avversario,Storia della prima macchina che ha imparato a giocare a Go.,1,Andrea Baresi,Apprendimento Automatico,2016,1,19,reinforcement-learning,5,17,0,https://medium.com/apprendimento-automatico/la-creazione-di-un-degno-avversario-405ed96f9c6c?source=tag_archive---------0-----------------------,https://medium.com/@hyle?source=tag_archive---------0-----------------------
La creazione di un degno avversario,Storia della prima macchina che ha imparato a giocare a Go.,1,Andrea Baresi,Apprendimento Automatico,2016,1,20,reinforcement-learning,5,17,0,https://medium.com/apprendimento-automatico/la-creazione-di-un-degno-avversario-405ed96f9c6c?source=tag_archive---------0-----------------------,https://medium.com/@hyle?source=tag_archive---------0-----------------------
La creazione di un degno avversario,Storia della prima macchina che ha imparato a giocare a Go.,1,Andrea Baresi,Apprendimento Automatico,2016,1,21,reinforcement-learning,5,17,0,https://medium.com/apprendimento-automatico/la-creazione-di-un-degno-avversario-405ed96f9c6c?source=tag_archive---------0-----------------------,https://medium.com/@hyle?source=tag_archive---------0-----------------------
La creazione di un degno avversario,Storia della prima macchina che ha imparato a giocare a Go.,1,Andrea Baresi,Apprendimento Automatico,2016,1,22,reinforcement-learning,5,17,0,https://medium.com/apprendimento-automatico/la-creazione-di-un-degno-avversario-405ed96f9c6c?source=tag_archive---------0-----------------------,https://medium.com/@hyle?source=tag_archive---------0-----------------------
La creazione di un degno avversario,Storia della prima macchina che ha imparato a giocare a Go.,1,Andrea Baresi,Apprendimento Automatico,2016,1,23,reinforcement-learning,5,17,0,https://medium.com/apprendimento-automatico/la-creazione-di-un-degno-avversario-405ed96f9c6c?source=tag_archive---------0-----------------------,https://medium.com/@hyle?source=tag_archive---------0-----------------------
La creazione di un degno avversario,Storia della prima macchina che ha imparato a giocare a Go.,1,Andrea Baresi,Apprendimento Automatico,2016,1,24,reinforcement-learning,5,17,0,https://medium.com/apprendimento-automatico/la-creazione-di-un-degno-avversario-405ed96f9c6c?source=tag_archive---------0-----------------------,https://medium.com/@hyle?source=tag_archive---------0-----------------------
La creazione di un degno avversario,Storia della prima macchina che ha imparato a giocare a Go.,1,Andrea Baresi,Apprendimento Automatico,2016,1,25,reinforcement-learning,5,17,0,https://medium.com/apprendimento-automatico/la-creazione-di-un-degno-avversario-405ed96f9c6c?source=tag_archive---------0-----------------------,https://medium.com/@hyle?source=tag_archive---------0-----------------------
La creazione di un degno avversario,Storia della prima macchina che ha imparato a giocare a Go.,1,Andrea Baresi,Apprendimento Automatico,2016,1,26,reinforcement-learning,5,17,0,https://medium.com/apprendimento-automatico/la-creazione-di-un-degno-avversario-405ed96f9c6c?source=tag_archive---------0-----------------------,https://medium.com/@hyle?source=tag_archive---------0-----------------------
La creazione di un degno avversario,Storia della prima macchina che ha imparato a giocare a Go.,1,Andrea Baresi,Apprendimento Automatico,2016,1,27,reinforcement-learning,5,17,0,https://medium.com/apprendimento-automatico/la-creazione-di-un-degno-avversario-405ed96f9c6c?source=tag_archive---------0-----------------------,https://medium.com/@hyle?source=tag_archive---------0-----------------------
La creazione di un degno avversario,Storia della prima macchina che ha imparato a giocare a Go.,1,Andrea Baresi,Apprendimento Automatico,2016,1,28,reinforcement-learning,5,17,0,https://medium.com/apprendimento-automatico/la-creazione-di-un-degno-avversario-405ed96f9c6c?source=tag_archive---------0-----------------------,https://medium.com/@hyle?source=tag_archive---------0-----------------------
La creazione di un degno avversario,Storia della prima macchina che ha imparato a giocare a Go.,1,Andrea Baresi,Apprendimento Automatico,2016,1,29,reinforcement-learning,5,17,0,https://medium.com/apprendimento-automatico/la-creazione-di-un-degno-avversario-405ed96f9c6c?source=tag_archive---------0-----------------------,https://medium.com/@hyle?source=tag_archive---------0-----------------------
La creazione di un degno avversario,Storia della prima macchina che ha imparato a giocare a Go.,1,Andrea Baresi,Apprendimento Automatico,2016,1,30,reinforcement-learning,5,17,0,https://medium.com/apprendimento-automatico/la-creazione-di-un-degno-avversario-405ed96f9c6c?source=tag_archive---------0-----------------------,https://medium.com/@hyle?source=tag_archive---------0-----------------------
La creazione di un degno avversario,Storia della prima macchina che ha imparato a giocare a Go.,1,Andrea Baresi,Apprendimento Automatico,2016,1,31,reinforcement-learning,5,17,0,https://medium.com/apprendimento-automatico/la-creazione-di-un-degno-avversario-405ed96f9c6c?source=tag_archive---------0-----------------------,https://medium.com/@hyle?source=tag_archive---------0-----------------------
Using reinforcement learning in Python to teach a virtual car to avoid obstacles,"An experiment in Q-learning, neural networks and Pygame.",0,Matt Harvey,Coastline Automation,2016,2,1,reinforcement-learning,9,489,0,https://blog.coast.ai/using-reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-6e782cc7d4c6?source=tag_archive---------0-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------0-----------------------
Reinforcement learning in Python to teach a virtual car to avoid obstaclespart 2,"Looking at loss, parameter tuning, and next steps",0,Matt Harvey,Coastline Automation,2016,2,1,reinforcement-learning,5,70,0,https://blog.coast.ai/reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-part-2-93e614fcd238?source=tag_archive---------1-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------1-----------------------
Lenny #1: Robots + Reinforcement Learning,"This is my first post for A Year of AI, a project that Rohan Kapur and I will be undertaking over the next year to learn more about the fields of machine learning and artificial intelligence. For the first few months Ill be focusing on the field of",0,Lenny Khazan,A Year of Artificial Intelligence,2016,2,1,reinforcement-learning,5,25,0,https://ayearofai.com/lenny-1-robots-reinforcement-learning-ae6e69ff4cf0?source=tag_archive---------2-----------------------,https://ayearofai.com/@lennykhazan?source=tag_archive---------2-----------------------
Using reinforcement learning in Python to teach a virtual car to avoid obstacles,"An experiment in Q-learning, neural networks and Pygame.",0,Matt Harvey,Coastline Automation,2016,2,2,reinforcement-learning,9,489,0,https://blog.coast.ai/using-reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-6e782cc7d4c6?source=tag_archive---------0-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------0-----------------------
Reinforcement learning in Python to teach a virtual car to avoid obstaclespart 2,"Looking at loss, parameter tuning, and next steps",0,Matt Harvey,Coastline Automation,2016,2,2,reinforcement-learning,5,70,0,https://blog.coast.ai/reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-part-2-93e614fcd238?source=tag_archive---------1-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------1-----------------------
Lenny #1: Robots + Reinforcement Learning,"This is my first post for A Year of AI, a project that Rohan Kapur and I will be undertaking over the next year to learn more about the fields of machine learning and artificial intelligence. For the first few months Ill be focusing on the field of",0,Lenny Khazan,A Year of Artificial Intelligence,2016,2,2,reinforcement-learning,5,25,0,https://ayearofai.com/lenny-1-robots-reinforcement-learning-ae6e69ff4cf0?source=tag_archive---------2-----------------------,https://ayearofai.com/@lennykhazan?source=tag_archive---------2-----------------------
Using reinforcement learning in Python to teach a virtual car to avoid obstacles,"An experiment in Q-learning, neural networks and Pygame.",0,Matt Harvey,Coastline Automation,2016,2,3,reinforcement-learning,9,489,0,https://blog.coast.ai/using-reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-6e782cc7d4c6?source=tag_archive---------0-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------0-----------------------
Reinforcement learning in Python to teach a virtual car to avoid obstaclespart 2,"Looking at loss, parameter tuning, and next steps",0,Matt Harvey,Coastline Automation,2016,2,3,reinforcement-learning,5,70,0,https://blog.coast.ai/reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-part-2-93e614fcd238?source=tag_archive---------1-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------1-----------------------
Lenny #1: Robots + Reinforcement Learning,"This is my first post for A Year of AI, a project that Rohan Kapur and I will be undertaking over the next year to learn more about the fields of machine learning and artificial intelligence. For the first few months Ill be focusing on the field of",0,Lenny Khazan,A Year of Artificial Intelligence,2016,2,3,reinforcement-learning,5,25,0,https://ayearofai.com/lenny-1-robots-reinforcement-learning-ae6e69ff4cf0?source=tag_archive---------2-----------------------,https://ayearofai.com/@lennykhazan?source=tag_archive---------2-----------------------
Using reinforcement learning in Python to teach a virtual car to avoid obstacles,"An experiment in Q-learning, neural networks and Pygame.",0,Matt Harvey,Coastline Automation,2016,2,4,reinforcement-learning,9,489,0,https://blog.coast.ai/using-reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-6e782cc7d4c6?source=tag_archive---------0-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------0-----------------------
Reinforcement learning in Python to teach a virtual car to avoid obstaclespart 2,"Looking at loss, parameter tuning, and next steps",0,Matt Harvey,Coastline Automation,2016,2,4,reinforcement-learning,5,70,0,https://blog.coast.ai/reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-part-2-93e614fcd238?source=tag_archive---------1-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------1-----------------------
Lenny #1: Robots + Reinforcement Learning,"This is my first post for A Year of AI, a project that Rohan Kapur and I will be undertaking over the next year to learn more about the fields of machine learning and artificial intelligence. For the first few months Ill be focusing on the field of",0,Lenny Khazan,A Year of Artificial Intelligence,2016,2,4,reinforcement-learning,5,25,0,https://ayearofai.com/lenny-1-robots-reinforcement-learning-ae6e69ff4cf0?source=tag_archive---------2-----------------------,https://ayearofai.com/@lennykhazan?source=tag_archive---------2-----------------------
Using reinforcement learning in Python to teach a virtual car to avoid obstacles,"An experiment in Q-learning, neural networks and Pygame.",0,Matt Harvey,Coastline Automation,2016,2,5,reinforcement-learning,9,489,0,https://blog.coast.ai/using-reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-6e782cc7d4c6?source=tag_archive---------0-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------0-----------------------
Reinforcement learning in Python to teach a virtual car to avoid obstaclespart 2,"Looking at loss, parameter tuning, and next steps",0,Matt Harvey,Coastline Automation,2016,2,5,reinforcement-learning,5,70,0,https://blog.coast.ai/reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-part-2-93e614fcd238?source=tag_archive---------1-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------1-----------------------
Lenny #1: Robots + Reinforcement Learning,"This is my first post for A Year of AI, a project that Rohan Kapur and I will be undertaking over the next year to learn more about the fields of machine learning and artificial intelligence. For the first few months Ill be focusing on the field of",0,Lenny Khazan,A Year of Artificial Intelligence,2016,2,5,reinforcement-learning,5,25,0,https://ayearofai.com/lenny-1-robots-reinforcement-learning-ae6e69ff4cf0?source=tag_archive---------2-----------------------,https://ayearofai.com/@lennykhazan?source=tag_archive---------2-----------------------
Using reinforcement learning in Python to teach a virtual car to avoid obstacles,"An experiment in Q-learning, neural networks and Pygame.",0,Matt Harvey,Coastline Automation,2016,2,6,reinforcement-learning,9,489,0,https://blog.coast.ai/using-reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-6e782cc7d4c6?source=tag_archive---------0-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------0-----------------------
Reinforcement learning in Python to teach a virtual car to avoid obstaclespart 2,"Looking at loss, parameter tuning, and next steps",0,Matt Harvey,Coastline Automation,2016,2,6,reinforcement-learning,5,70,0,https://blog.coast.ai/reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-part-2-93e614fcd238?source=tag_archive---------1-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------1-----------------------
Lenny #1: Robots + Reinforcement Learning,"This is my first post for A Year of AI, a project that Rohan Kapur and I will be undertaking over the next year to learn more about the fields of machine learning and artificial intelligence. For the first few months Ill be focusing on the field of",0,Lenny Khazan,A Year of Artificial Intelligence,2016,2,6,reinforcement-learning,5,25,0,https://ayearofai.com/lenny-1-robots-reinforcement-learning-ae6e69ff4cf0?source=tag_archive---------2-----------------------,https://ayearofai.com/@lennykhazan?source=tag_archive---------2-----------------------
Using reinforcement learning in Python to teach a virtual car to avoid obstacles,"An experiment in Q-learning, neural networks and Pygame.",0,Matt Harvey,Coastline Automation,2016,2,7,reinforcement-learning,9,489,0,https://blog.coast.ai/using-reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-6e782cc7d4c6?source=tag_archive---------0-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------0-----------------------
Reinforcement learning in Python to teach a virtual car to avoid obstaclespart 2,"Looking at loss, parameter tuning, and next steps",0,Matt Harvey,Coastline Automation,2016,2,7,reinforcement-learning,5,70,0,https://blog.coast.ai/reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-part-2-93e614fcd238?source=tag_archive---------1-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------1-----------------------
Lenny #1: Robots + Reinforcement Learning,"This is my first post for A Year of AI, a project that Rohan Kapur and I will be undertaking over the next year to learn more about the fields of machine learning and artificial intelligence. For the first few months Ill be focusing on the field of",0,Lenny Khazan,A Year of Artificial Intelligence,2016,2,7,reinforcement-learning,5,25,0,https://ayearofai.com/lenny-1-robots-reinforcement-learning-ae6e69ff4cf0?source=tag_archive---------2-----------------------,https://ayearofai.com/@lennykhazan?source=tag_archive---------2-----------------------
Using reinforcement learning in Python to teach a virtual car to avoid obstacles,"An experiment in Q-learning, neural networks and Pygame.",0,Matt Harvey,Coastline Automation,2016,2,8,reinforcement-learning,9,489,0,https://blog.coast.ai/using-reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-6e782cc7d4c6?source=tag_archive---------0-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------0-----------------------
Reinforcement learning in Python to teach a virtual car to avoid obstaclespart 2,"Looking at loss, parameter tuning, and next steps",0,Matt Harvey,Coastline Automation,2016,2,8,reinforcement-learning,5,70,0,https://blog.coast.ai/reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-part-2-93e614fcd238?source=tag_archive---------1-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------1-----------------------
Lenny #1: Robots + Reinforcement Learning,"This is my first post for A Year of AI, a project that Rohan Kapur and I will be undertaking over the next year to learn more about the fields of machine learning and artificial intelligence. For the first few months Ill be focusing on the field of",0,Lenny Khazan,A Year of Artificial Intelligence,2016,2,8,reinforcement-learning,5,25,0,https://ayearofai.com/lenny-1-robots-reinforcement-learning-ae6e69ff4cf0?source=tag_archive---------2-----------------------,https://ayearofai.com/@lennykhazan?source=tag_archive---------2-----------------------
Using reinforcement learning in Python to teach a virtual car to avoid obstacles,"An experiment in Q-learning, neural networks and Pygame.",0,Matt Harvey,Coastline Automation,2016,2,9,reinforcement-learning,9,489,0,https://blog.coast.ai/using-reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-6e782cc7d4c6?source=tag_archive---------0-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------0-----------------------
Reinforcement learning in Python to teach a virtual car to avoid obstaclespart 2,"Looking at loss, parameter tuning, and next steps",0,Matt Harvey,Coastline Automation,2016,2,9,reinforcement-learning,5,70,0,https://blog.coast.ai/reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-part-2-93e614fcd238?source=tag_archive---------1-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------1-----------------------
Lenny #1: Robots + Reinforcement Learning,"This is my first post for A Year of AI, a project that Rohan Kapur and I will be undertaking over the next year to learn more about the fields of machine learning and artificial intelligence. For the first few months Ill be focusing on the field of",0,Lenny Khazan,A Year of Artificial Intelligence,2016,2,9,reinforcement-learning,5,25,0,https://ayearofai.com/lenny-1-robots-reinforcement-learning-ae6e69ff4cf0?source=tag_archive---------2-----------------------,https://ayearofai.com/@lennykhazan?source=tag_archive---------2-----------------------
Using reinforcement learning in Python to teach a virtual car to avoid obstacles,"An experiment in Q-learning, neural networks and Pygame.",0,Matt Harvey,Coastline Automation,2016,2,10,reinforcement-learning,9,489,0,https://blog.coast.ai/using-reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-6e782cc7d4c6?source=tag_archive---------0-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------0-----------------------
Reinforcement learning in Python to teach a virtual car to avoid obstaclespart 2,"Looking at loss, parameter tuning, and next steps",0,Matt Harvey,Coastline Automation,2016,2,10,reinforcement-learning,5,70,0,https://blog.coast.ai/reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-part-2-93e614fcd238?source=tag_archive---------1-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------1-----------------------
Lenny #1: Robots + Reinforcement Learning,"This is my first post for A Year of AI, a project that Rohan Kapur and I will be undertaking over the next year to learn more about the fields of machine learning and artificial intelligence. For the first few months Ill be focusing on the field of",0,Lenny Khazan,A Year of Artificial Intelligence,2016,2,10,reinforcement-learning,5,25,0,https://ayearofai.com/lenny-1-robots-reinforcement-learning-ae6e69ff4cf0?source=tag_archive---------2-----------------------,https://ayearofai.com/@lennykhazan?source=tag_archive---------2-----------------------
Using reinforcement learning in Python to teach a virtual car to avoid obstacles,"An experiment in Q-learning, neural networks and Pygame.",0,Matt Harvey,Coastline Automation,2016,2,11,reinforcement-learning,9,489,0,https://blog.coast.ai/using-reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-6e782cc7d4c6?source=tag_archive---------0-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------0-----------------------
Reinforcement learning in Python to teach a virtual car to avoid obstaclespart 2,"Looking at loss, parameter tuning, and next steps",0,Matt Harvey,Coastline Automation,2016,2,11,reinforcement-learning,5,70,0,https://blog.coast.ai/reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-part-2-93e614fcd238?source=tag_archive---------1-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------1-----------------------
Lenny #1: Robots + Reinforcement Learning,"This is my first post for A Year of AI, a project that Rohan Kapur and I will be undertaking over the next year to learn more about the fields of machine learning and artificial intelligence. For the first few months Ill be focusing on the field of",0,Lenny Khazan,A Year of Artificial Intelligence,2016,2,11,reinforcement-learning,5,25,0,https://ayearofai.com/lenny-1-robots-reinforcement-learning-ae6e69ff4cf0?source=tag_archive---------2-----------------------,https://ayearofai.com/@lennykhazan?source=tag_archive---------2-----------------------
Using reinforcement learning in Python to teach a virtual car to avoid obstacles,"An experiment in Q-learning, neural networks and Pygame.",0,Matt Harvey,Coastline Automation,2016,2,12,reinforcement-learning,9,489,0,https://blog.coast.ai/using-reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-6e782cc7d4c6?source=tag_archive---------0-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------0-----------------------
Reinforcement learning in Python to teach a virtual car to avoid obstaclespart 2,"Looking at loss, parameter tuning, and next steps",0,Matt Harvey,Coastline Automation,2016,2,12,reinforcement-learning,5,70,0,https://blog.coast.ai/reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-part-2-93e614fcd238?source=tag_archive---------1-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------1-----------------------
Lenny #1: Robots + Reinforcement Learning,"This is my first post for A Year of AI, a project that Rohan Kapur and I will be undertaking over the next year to learn more about the fields of machine learning and artificial intelligence. For the first few months Ill be focusing on the field of",0,Lenny Khazan,A Year of Artificial Intelligence,2016,2,12,reinforcement-learning,5,25,0,https://ayearofai.com/lenny-1-robots-reinforcement-learning-ae6e69ff4cf0?source=tag_archive---------2-----------------------,https://ayearofai.com/@lennykhazan?source=tag_archive---------2-----------------------
Using reinforcement learning in Python to teach a virtual car to avoid obstacles,"An experiment in Q-learning, neural networks and Pygame.",0,Matt Harvey,Coastline Automation,2016,2,13,reinforcement-learning,9,489,0,https://blog.coast.ai/using-reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-6e782cc7d4c6?source=tag_archive---------0-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------0-----------------------
Reinforcement learning in Python to teach a virtual car to avoid obstaclespart 2,"Looking at loss, parameter tuning, and next steps",0,Matt Harvey,Coastline Automation,2016,2,13,reinforcement-learning,5,70,0,https://blog.coast.ai/reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-part-2-93e614fcd238?source=tag_archive---------1-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------1-----------------------
Lenny #1: Robots + Reinforcement Learning,"This is my first post for A Year of AI, a project that Rohan Kapur and I will be undertaking over the next year to learn more about the fields of machine learning and artificial intelligence. For the first few months Ill be focusing on the field of",0,Lenny Khazan,A Year of Artificial Intelligence,2016,2,13,reinforcement-learning,5,25,0,https://ayearofai.com/lenny-1-robots-reinforcement-learning-ae6e69ff4cf0?source=tag_archive---------2-----------------------,https://ayearofai.com/@lennykhazan?source=tag_archive---------2-----------------------
Using reinforcement learning in Python to teach a virtual car to avoid obstacles,"An experiment in Q-learning, neural networks and Pygame.",0,Matt Harvey,Coastline Automation,2016,2,14,reinforcement-learning,9,489,0,https://blog.coast.ai/using-reinforcement-learning-in-python-to-teach-a-virtual-car-to-avoid-obstacles-6e782cc7d4c6?source=tag_archive---------0-----------------------,https://blog.coast.ai/@harvitronix?source=tag_archive---------0-----------------------
